ANIO,MES,DIA,SERVICIO,NB_COLA,LLAMADAS_DIA,REITERADAS_DIA,LLAMADAS_MES,REITERADAS_MES,FECHA,LLAMADAS_SEM,REITERADAS_SEM,SEMANA_MES
2022,9,2,CORNER (KONECTA),CORNER (KONECTA),1,0,5,0,2022-09-02,5,0,S1
2022,9,2,CHAT RECLAMOS,CHAT RECLAMOS,555,151,1188,390,2022-09-02,1188,390,S1
2022,9,2,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),234,26,483,56,2022-09-02,483,56,S1
2022,9,2,RECLAMOS,RECLAMOS,1700,122,3476,286,2022-09-02,3476,286,S1
2022,9,2,VENTAS CROSS,VENTAS CROSS,461,10,902,30,2022-09-02,902,30,S1
2022,9,2,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),42,0,76,1,2022-09-02,76,1,S1
2022,9,2,TARJETAS,TARJETAS,3572,372,6901,866,2022-09-02,6901,866,S1
2022,9,2,LINEA EMPRESAS,LINEA EMPRESAS,1143,264,2250,604,2022-09-02,2250,604,S1
2022,9,2,LINEA NEGOCIOS,LINEA NEGOCIOS,138,13,290,36,2022-09-02,290,36,S1
2022,9,3,GLOMO (KONECTA),GLOMO (KONECTA),295,25,1461,150,2022-09-03,1461,150,S1
2022,9,3,ALTO VALOR,ALTO VALOR,333,36,1342,217,2022-09-03,1342,217,S1
2022,9,3,LINEA EMPRESAS,LINEA EMPRESAS,397,75,2647,732,2022-09-03,2647,732,S1
2022,9,3,VENTAS CROSS,VENTAS CROSS,338,19,1240,58,2022-09-03,1240,58,S1
2022,9,3,CHAT CONSULTAS,CHAT CONSULTAS,131,27,633,180,2022-09-03,633,180,S1
2022,9,3,SOS,SOS,2802,461,8867,1495,2022-09-03,8867,1495,S1
2022,9,3,INCLUSION FINANCIERA,INCLUSION FINANCIERA,875,135,3270,633,2022-09-03,3270,633,S1
2022,9,3,BOP,BOP,5791,720,22704,3616,2022-09-03,22704,3616,S1
2022,9,3,TARJETAS,TARJETAS,2624,305,9525,1374,2022-09-03,9525,1374,S1
2022,9,3,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),216,18,932,120,2022-09-03,932,120,S1
2022,9,3,LINEA NEGOCIOS,LINEA NEGOCIOS,68,10,358,48,2022-09-03,358,48,S1
2022,9,3,CHAT RECLAMOS,CHAT RECLAMOS,385,103,1573,505,2022-09-03,1573,505,S1
2022,9,3,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),134,7,617,74,2022-09-03,617,74,S1
2022,9,3,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),14,1,90,2,2022-09-03,90,2,S1
2022,9,3,RECLAMOS,RECLAMOS,1135,82,4611,395,2022-09-03,4611,395,S1
2022,9,4,SOS,SOS,1953,345,10820,1892,2022-09-04,10820,1892,S1
2022,9,4,CHAT CONSULTAS,CHAT CONSULTAS,124,31,757,216,2022-09-04,757,216,S1
2022,9,5,LINEA NEGOCIOS,LINEA NEGOCIOS,178,20,536,81,2022-09-05,536,81,S1
2022,9,5,TARJETAS,TARJETAS,6312,828,15837,2661,2022-09-05,15837,2661,S1
2022,9,5,LINEA EMPRESAS,LINEA EMPRESAS,1259,295,3906,1160,2022-09-05,3906,1160,S1
2022,9,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1271,196,4541,934,2022-09-05,4541,934,S1
2022,9,5,GLOMO (KONECTA),GLOMO (KONECTA),464,34,1925,196,2022-09-05,1925,196,S1
2022,9,5,RETENCION PLD (GSS),RETENCION PLD (GSS),2,0,2,0,2022-09-05,2,0,S1
2022,9,5,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),378,37,1310,169,2022-09-05,1310,169,S1
2022,9,5,ALTO VALOR,ALTO VALOR,705,97,2047,396,2022-09-05,2047,396,S1
2022,9,5,BOP,BOP,10645,1495,33349,5936,2022-09-05,33349,5936,S1
2022,9,5,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),51,7,141,9,2022-09-05,141,9,S1
2022,9,5,CORNER (KONECTA),CORNER (KONECTA),1,0,6,0,2022-09-05,6,0,S1
2022,9,5,SOS,SOS,3953,700,14773,2824,2022-09-05,14773,2824,S1
2022,9,5,GLOMO (ATENTO),GLOMO (ATENTO),2,0,3,0,2022-09-05,3,0,S1
2022,9,5,CHAT RECLAMOS,CHAT RECLAMOS,715,215,2288,747,2022-09-05,2288,747,S1
2022,9,5,GLOMO (GSS),GLOMO (GSS),1,0,2,0,2022-09-05,2,0,S1
2022,9,5,CHAT CONSULTAS,CHAT CONSULTAS,323,103,1080,337,2022-09-05,1080,337,S1
2022,9,5,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),248,15,865,106,2022-09-05,865,106,S1
2022,9,5,VENTAS CROSS,VENTAS CROSS,766,20,2006,95,2022-09-05,2006,95,S1
2022,9,5,RECLAMOS,RECLAMOS,2199,203,6810,680,2022-09-05,6810,680,S1
2022,9,6,TARJETAS,TARJETAS,4441,565,20278,3723,2022-09-06,20278,3723,S1
2022,9,6,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),185,15,1050,136,2022-09-06,1050,136,S1
2022,9,6,LINEA NEGOCIOS,LINEA NEGOCIOS,138,11,674,99,2022-09-06,674,99,S1
2022,9,6,SOS,SOS,3205,555,17978,3619,2022-09-06,17978,3619,S1
2022,9,6,LINEA EMPRESAS,LINEA EMPRESAS,985,205,4891,1517,2022-09-06,4891,1517,S1
2022,9,6,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),449,71,1759,265,2022-09-06,1759,265,S1
2022,9,6,CHAT RECLAMOS,CHAT RECLAMOS,570,160,2858,934,2022-09-06,2858,934,S1
2022,9,6,GLOMO (ATENTO),GLOMO (ATENTO),3,0,6,0,2022-09-06,6,0,S1
2022,9,6,CHAT CONSULTAS,CHAT CONSULTAS,194,41,1274,397,2022-09-06,1274,397,S1
2022,9,6,CORNER (KONECTA),CORNER (KONECTA),1,0,7,0,2022-09-06,7,0,S1
2022,9,6,GLOMO (GSS),GLOMO (GSS),3,0,5,0,2022-09-06,5,0,S1
2022,9,6,VENTAS CROSS,VENTAS CROSS,489,10,2495,128,2022-09-06,2495,128,S1
2022,9,6,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),26,2,167,12,2022-09-06,167,12,S1
2022,9,6,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1083,135,5624,1191,2022-09-06,5624,1191,S1
2022,9,6,BOP,BOP,7971,1051,41320,7879,2022-09-06,41320,7879,S1
2022,9,6,GLOMO (KONECTA),GLOMO (KONECTA),348,29,2273,240,2022-09-06,2273,240,S1
2022,9,6,ALTO VALOR,ALTO VALOR,499,61,2546,529,2022-09-06,2546,529,S1
2022,9,6,RECLAMOS,RECLAMOS,1765,129,8575,919,2022-09-06,8575,919,S1
2022,9,7,TARJETAS,TARJETAS,3732,467,24010,4765,2022-09-07,24010,4765,S1
2022,9,7,SOS,SOS,3115,551,21093,4409,2022-09-07,21093,4409,S1
2022,9,7,LINEA EMPRESAS,LINEA EMPRESAS,843,161,5734,1810,2022-09-07,5734,1810,S1
2022,9,7,CORNER (KONECTA),CORNER (KONECTA),3,0,10,0,2022-09-07,10,0,S1
2022,9,7,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),210,15,1260,169,2022-09-07,1260,169,S1
2022,9,7,RECLAMOS,RECLAMOS,1638,134,10213,1158,2022-09-07,10213,1158,S1
2022,9,7,GLOMO (KONECTA),GLOMO (KONECTA),265,18,2538,272,2022-09-07,2538,272,S1
2022,9,7,CAP PYME,CAP PYME,1,0,1,0,2022-09-07,1,0,S1
2022,9,7,LINEA NEGOCIOS,LINEA NEGOCIOS,124,9,798,119,2022-09-07,798,119,S1
2022,9,7,CHAT RECLAMOS,CHAT RECLAMOS,475,146,3333,1104,2022-09-07,3333,1104,S1
2022,9,7,GLOMO (ATENTO),GLOMO (ATENTO),1,0,7,0,2022-09-07,7,0,S1
2022,9,7,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),27,1,194,13,2022-09-07,194,13,S1
2022,9,7,VENTAS CROSS,VENTAS CROSS,468,7,2963,161,2022-09-07,2963,161,S1
2022,9,7,ALTO VALOR,ALTO VALOR,461,69,3007,661,2022-09-07,3007,661,S1
2022,9,7,CHAT CONSULTAS,CHAT CONSULTAS,213,72,1487,481,2022-09-07,1487,481,S1
2022,9,7,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),378,45,2137,342,2022-09-07,2137,342,S1
2022,9,7,BOP,BOP,7251,1032,48571,9789,2022-09-07,48571,9789,S1
2022,9,7,INCLUSION FINANCIERA,INCLUSION FINANCIERA,955,128,6579,1447,2022-09-07,6579,1447,S1
2022,9,8,RECLAMOS,RECLAMOS,1276,86,11489,1342,2022-09-08,1276,86,S2
2022,9,8,CHAT CONSULTAS,CHAT CONSULTAS,126,22,1613,514,2022-09-08,126,22,S2
2022,9,8,GLOMO (KONECTA),GLOMO (KONECTA),225,21,2763,305,2022-09-08,225,21,S2
2022,9,8,TARJETAS,TARJETAS,2829,295,26839,5496,2022-09-08,2829,295,S2
2022,9,8,VENTAS CROSS,VENTAS CROSS,349,10,3312,190,2022-09-08,349,10,S2
2022,9,8,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),157,8,1417,187,2022-09-08,157,8,S2
2022,9,8,SOS,SOS,2251,294,23344,4910,2022-09-08,2251,294,S2
2022,9,8,CHAT RECLAMOS,CHAT RECLAMOS,392,122,3725,1261,2022-09-08,392,122,S2
2022,9,8,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),15,1,209,15,2022-09-08,15,1,S2
2022,9,8,INCLUSION FINANCIERA,INCLUSION FINANCIERA,755,89,7334,1640,2022-09-08,755,89,S2
2022,9,8,LINEA NEGOCIOS,LINEA NEGOCIOS,78,6,876,135,2022-09-08,78,6,S2
2022,9,8,GLOMO (ATENTO),GLOMO (ATENTO),4,0,11,0,2022-09-08,4,0,S2
2022,10,1,LINEA NEGOCIOS,LINEA NEGOCIOS,56,1,56,1,2022-10-01,56,1,S1
2022,10,1,INCLUSION FINANCIERA,INCLUSION FINANCIERA,863,112,863,112,2022-10-01,863,112,S1
2022,10,1,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),42,2,42,2,2022-10-01,42,2,S1
2022,10,1,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),229,29,229,29,2022-10-01,229,29,S1
2022,10,1,VENTAS CROSS,VENTAS CROSS,272,6,272,6,2022-10-01,272,6,S1
2022,10,1,RECLAMOS,RECLAMOS,1240,69,1240,69,2022-10-01,1240,69,S1
2022,10,1,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),112,5,112,5,2022-10-01,112,5,S1
2022,10,1,CAP PYME,CAP PYME,1,0,1,0,2022-10-01,1,0,S1
2022,10,1,CHAT CONSULTAS,CHAT CONSULTAS,200,51,200,51,2022-10-01,200,51,S1
2022,10,1,GLOMO (GSS),GLOMO (GSS),3,0,3,0,2022-10-01,3,0,S1
2022,10,1,GLOMO (KONECTA),GLOMO (KONECTA),422,26,422,26,2022-10-01,422,26,S1
2022,10,1,TARJETAS,TARJETAS,2889,340,2889,340,2022-10-01,2889,340,S1
2022,10,1,LINEA EMPRESAS,LINEA EMPRESAS,467,111,467,111,2022-10-01,467,111,S1
2022,10,1,ALTO VALOR,ALTO VALOR,375,45,375,45,2022-10-01,375,45,S1
2022,10,1,SOS,SOS,3352,547,3352,547,2022-10-01,3352,547,S1
2022,10,1,CHAT RECLAMOS,CHAT RECLAMOS,460,123,460,123,2022-10-01,460,123,S1
2022,10,1,BOP,BOP,6796,861,6796,861,2022-10-01,6796,861,S1
2022,10,2,SOS,SOS,1690,290,5042,902,2022-10-02,5042,902,S1
2022,10,2,CHAT CONSULTAS,CHAT CONSULTAS,122,48,322,101,2022-10-02,322,101,S1
2022,10,2,CHAT RECLAMOS,CHAT RECLAMOS,1,0,461,123,2022-10-02,461,123,S1
2022,10,3,ALTO VALOR,ALTO VALOR,584,68,959,132,2022-10-03,959,132,S1
2022,10,3,BOP,BOP,9936,1322,16732,2526,2022-10-03,16732,2526,S1
2022,10,3,LINEA EMPRESAS,LINEA EMPRESAS,1111,279,1578,425,2022-10-03,1578,425,S1
2022,10,3,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),289,27,518,59,2022-10-03,518,59,S1
2022,10,3,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,1,0,2022-10-03,1,0,S1
2022,10,3,CAP PYME,CAP PYME,7,0,8,0,2022-10-03,8,0,S1
2022,10,3,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),204,14,316,29,2022-10-03,316,29,S1
2022,10,3,LINEA NEGOCIOS,LINEA NEGOCIOS,157,13,213,19,2022-10-03,213,19,S1
2022,10,3,RECLAMOS,RECLAMOS,1988,158,3228,252,2022-10-03,3228,252,S1
2022,10,3,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1219,197,2082,356,2022-10-03,2082,356,S1
2022,10,3,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),39,2,81,4,2022-10-03,81,4,S1
2022,10,3,SOS,SOS,3725,634,8767,1686,2022-10-03,8767,1686,S1
2022,10,3,VENTAS CROSS,VENTAS CROSS,447,5,719,14,2022-10-03,719,14,S1
2022,10,3,CHAT CONSULTAS,CHAT CONSULTAS,238,55,560,164,2022-10-03,560,164,S1
2022,10,3,CHAT RECLAMOS,CHAT RECLAMOS,642,165,1103,301,2022-10-03,1103,301,S1
2022,10,3,GLOMO (KONECTA),GLOMO (KONECTA),534,32,956,65,2022-10-03,956,65,S1
2022,10,3,TARJETAS,TARJETAS,4512,560,7401,1025,2022-10-03,7401,1025,S1
2022,10,4,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,2,0,2022-10-04,2,0,S1
2022,10,4,SOS,SOS,3509,583,12276,2486,2022-10-04,12276,2486,S1
2022,10,4,CHAT RECLAMOS,CHAT RECLAMOS,573,145,1676,470,2022-10-04,1676,470,S1
2022,10,4,LINEA EMPRESAS,LINEA EMPRESAS,1024,220,2602,740,2022-10-04,2602,740,S1
2022,10,4,RECLAMOS,RECLAMOS,1837,117,5065,431,2022-10-04,5065,431,S1
2022,10,4,VENTAS CROSS,VENTAS CROSS,382,7,1101,28,2022-10-04,1101,28,S1
2022,10,4,ALTO VALOR,ALTO VALOR,520,76,1479,249,2022-10-04,1479,249,S1
2022,10,4,BOP,BOP,9198,1205,25930,4380,2022-10-04,25930,4380,S1
2022,10,4,CHAT CONSULTAS,CHAT CONSULTAS,238,55,798,227,2022-10-04,798,227,S1
2022,10,4,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),34,2,115,6,2022-10-04,115,6,S1
2022,10,4,CAP PYME,CAP PYME,2,0,10,0,2022-10-04,10,0,S1
2022,10,4,GLOMO (KONECTA),GLOMO (KONECTA),450,32,1406,111,2022-10-04,1406,111,S1
2022,10,4,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),397,57,915,125,2022-10-04,915,125,S1
2022,10,4,LINEA NEGOCIOS,LINEA NEGOCIOS,125,9,338,36,2022-10-04,338,36,S1
2022,10,4,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1072,156,3154,616,2022-10-04,3154,616,S1
2022,10,4,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),162,9,478,42,2022-10-04,478,42,S1
2022,10,4,TARJETAS,TARJETAS,4825,597,12226,1973,2022-10-04,12226,1973,S1
2022,10,5,ALTO VALOR,ALTO VALOR,587,69,2066,385,2022-10-05,2066,385,S1
2022,10,5,VENTAS CROSS,VENTAS CROSS,474,15,1575,55,2022-10-05,1575,55,S1
2022,10,5,LINEA NEGOCIOS,LINEA NEGOCIOS,116,4,454,46,2022-10-05,454,46,S1
2022,10,5,CHAT CONSULTAS,CHAT CONSULTAS,302,91,1100,330,2022-10-05,1100,330,S1
2022,10,5,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),192,18,670,65,2022-10-05,670,65,S1
2022,10,5,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1004,128,4158,838,2022-10-05,4158,838,S1
2022,10,5,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,3,0,2022-10-05,3,0,S1
2022,10,5,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),28,0,143,6,2022-10-05,143,6,S1
2022,10,5,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),394,43,1309,179,2022-10-05,1309,179,S1
2022,10,5,BOP,BOP,9496,1233,35426,6404,2022-10-05,35426,6404,S1
2022,10,5,CAP PYME,CAP PYME,2,0,12,0,2022-10-05,12,0,S1
2022,10,5,TARJETAS,TARJETAS,5789,708,18015,3193,2022-10-05,18015,3193,S1
2022,10,5,SOS,SOS,3681,644,15957,3340,2022-10-05,15957,3340,S1
2022,10,5,LINEA EMPRESAS,LINEA EMPRESAS,915,178,3517,1017,2022-10-05,3517,1017,S1
2022,10,5,GLOMO (KONECTA),GLOMO (KONECTA),329,23,1735,149,2022-10-05,1735,149,S1
2022,10,5,RECLAMOS,RECLAMOS,1880,129,6945,649,2022-10-05,6945,649,S1
2022,10,5,CHAT RECLAMOS,CHAT RECLAMOS,583,158,2259,654,2022-10-05,2259,654,S1
2022,10,6,LINEA EMPRESAS,LINEA EMPRESAS,938,202,4455,1359,2022-10-06,4455,1359,S1
2022,10,6,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),348,35,1657,228,2022-10-06,1657,228,S1
2022,10,6,GLOMO (KONECTA),GLOMO (KONECTA),324,20,2059,188,2022-10-06,2059,188,S1
2022,10,6,CAP PYME,CAP PYME,6,0,18,0,2022-10-06,18,0,S1
2022,10,6,VENTAS CROSS,VENTAS CROSS,462,7,2037,81,2022-10-06,2037,81,S1
2022,10,6,CHAT CONSULTAS,CHAT CONSULTAS,241,73,1341,418,2022-10-06,1341,418,S1
2022,10,6,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),176,12,846,90,2022-10-06,846,90,S1
2022,10,6,CHAT RECLAMOS,CHAT RECLAMOS,514,142,2773,841,2022-10-06,2773,841,S1
2022,10,6,LINEA NEGOCIOS,LINEA NEGOCIOS,133,18,587,74,2022-10-06,587,74,S1
2022,10,6,GLOMO (ATENTO),GLOMO (ATENTO),1,0,1,0,2022-10-06,1,0,S1
2022,10,6,SOS,SOS,3248,543,19205,4089,2022-10-06,19205,4089,S1
2022,10,6,INCLUSION FINANCIERA,INCLUSION FINANCIERA,921,91,5079,1015,2022-10-06,5079,1015,S1
2022,10,6,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),33,1,176,7,2022-10-06,176,7,S1
2022,10,6,TARJETAS,TARJETAS,4422,490,22437,4222,2022-10-06,22437,4222,S1
2022,10,6,ALTO VALOR,ALTO VALOR,441,56,2507,502,2022-10-06,2507,502,S1
2022,10,6,BOP,BOP,7926,1043,43352,8283,2022-10-06,43352,8283,S1
2022,10,6,RECLAMOS,RECLAMOS,1566,94,8511,819,2022-10-06,8511,819,S1
2022,10,7,VENTAS CROSS,VENTAS CROSS,432,8,2469,113,2022-10-07,2469,113,S1
2022,10,7,GLOMO (ATENTO),GLOMO (ATENTO),2,0,3,0,2022-10-07,3,0,S1
2022,10,7,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,4,0,2022-10-07,4,0,S1
2022,10,7,GLOMO (GSS),GLOMO (GSS),3,0,6,0,2022-10-07,6,0,S1
2022,10,7,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),312,21,1969,259,2022-10-07,1969,259,S1
2022,10,7,LINEA NEGOCIOS,LINEA NEGOCIOS,113,18,700,106,2022-10-07,700,106,S1
2022,10,7,TARJETAS,TARJETAS,3929,462,26366,5259,2022-10-07,26366,5259,S1
2022,10,7,BOP,BOP,7529,987,50881,10176,2022-10-07,50881,10176,S1
2022,10,7,CHAT RECLAMOS,CHAT RECLAMOS,458,116,3231,985,2022-10-07,3231,985,S1
2022,10,7,GLOMO (KONECTA),GLOMO (KONECTA),253,18,2312,216,2022-10-07,2312,216,S1
2022,10,7,CAP PYME,CAP PYME,5,0,23,0,2022-10-07,23,0,S1
2022,10,7,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),46,3,222,10,2022-10-07,222,10,S1
2022,10,7,RECLAMOS,RECLAMOS,1569,99,10080,1016,2022-10-07,10080,1016,S1
2022,10,7,CHAT CONSULTAS,CHAT CONSULTAS,173,36,1514,461,2022-10-07,1514,461,S1
2022,10,7,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),228,25,1074,126,2022-10-07,1074,126,S1
2022,10,7,INCLUSION FINANCIERA,INCLUSION FINANCIERA,921,140,6000,1284,2022-10-07,6000,1284,S1
2022,10,7,ALTO VALOR,ALTO VALOR,448,53,2955,609,2022-10-07,2955,609,S1
2022,10,7,SOS,SOS,3273,516,22478,4869,2022-10-07,22478,4869,S1
2022,10,7,LINEA EMPRESAS,LINEA EMPRESAS,886,209,5341,1710,2022-10-07,5341,1710,S1
2022,10,8,SOS,SOS,2232,344,24710,5384,2022-10-08,2232,344,S2
2022,10,8,GLOMO (KONECTA),GLOMO (KONECTA),106,7,2418,228,2022-10-08,106,7,S2
2022,10,8,VENTAS CROSS,VENTAS CROSS,204,3,2673,120,2022-10-08,204,3,S2
2022,10,8,TARJETAS,TARJETAS,1691,191,28057,5703,2022-10-08,1691,191,S2
2022,10,8,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),10,2,1979,261,2022-10-08,10,2,S2
2022,10,8,ALTO VALOR,ALTO VALOR,246,36,3201,677,2022-10-08,246,36,S2
2022,10,8,RECLAMOS,RECLAMOS,617,37,10697,1091,2022-10-08,617,37,S2
2022,10,8,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),16,0,238,10,2022-10-08,16,0,S2
2022,10,8,CHAT RECLAMOS,CHAT RECLAMOS,298,76,3529,1083,2022-10-08,298,76,S2
2022,10,8,CHAT CONSULTAS,CHAT CONSULTAS,132,33,1646,507,2022-10-08,132,33,S2
2022,10,8,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),117,9,1191,143,2022-10-08,117,9,S2
2022,10,8,INCLUSION FINANCIERA,INCLUSION FINANCIERA,532,59,6532,1411,2022-10-08,532,59,S2
2022,11,1,RECLAMOS,RECLAMOS,461,23,461,23,2022-11-01,461,23,S1
2022,11,1,TARJETAS,TARJETAS,1069,111,1069,111,2022-11-01,1069,111,S1
2022,11,1,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),13,0,13,0,2022-11-01,13,0,S1
2022,11,1,SOS,SOS,1926,270,1926,270,2022-11-01,1926,270,S1
2022,11,1,CHAT CONSULTAS,CHAT CONSULTAS,162,45,162,45,2022-11-01,162,45,S1
2022,11,1,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),7,0,7,0,2022-11-01,7,0,S1
2022,11,1,GLOMO (KONECTA),GLOMO (KONECTA),130,10,130,10,2022-11-01,130,10,S1
2022,11,1,ALTO VALOR,ALTO VALOR,173,14,173,14,2022-11-01,173,14,S1
2022,11,1,BOP,BOP,3687,485,3687,485,2022-11-01,3687,485,S1
2022,11,1,VENTAS CROSS,VENTAS CROSS,151,6,151,6,2022-11-01,151,6,S1
2022,11,1,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),74,5,74,5,2022-11-01,74,5,S1
2022,11,1,CHAT RECLAMOS,CHAT RECLAMOS,385,121,385,121,2022-11-01,385,121,S1
2022,11,1,INCLUSION FINANCIERA,INCLUSION FINANCIERA,396,50,396,50,2022-11-01,396,50,S1
2022,11,2,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),279,24,353,32,2022-11-02,353,32,S1
2022,11,2,TARJETAS,TARJETAS,3840,329,4909,511,2022-11-02,4909,511,S1
2022,11,2,LINEA NEGOCIOS,LINEA NEGOCIOS,116,9,116,9,2022-11-02,116,9,S1
2022,11,2,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1139,126,1535,210,2022-11-02,1535,210,S1
2022,11,2,CHAT CONSULTAS,CHAT CONSULTAS,294,94,456,145,2022-11-02,456,145,S1
2022,11,2,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),319,18,326,20,2022-11-02,326,20,S1
2022,11,2,CHAT RECLAMOS,CHAT RECLAMOS,721,224,1106,357,2022-11-02,1106,357,S1
2022,11,2,BOP,BOP,10554,1390,14241,2139,2022-11-02,14241,2139,S1
2022,11,2,RECLAMOS,RECLAMOS,1890,93,2351,134,2022-11-02,2351,134,S1
2022,11,2,VENTAS CROSS,VENTAS CROSS,585,15,736,26,2022-11-02,736,26,S1
2022,11,2,ALTO VALOR,ALTO VALOR,621,74,794,99,2022-11-02,794,99,S1
2022,11,2,GLOMO (ATENTO),GLOMO (ATENTO),1,0,1,0,2022-11-02,1,0,S1
2022,11,2,CAP PYME,CAP PYME,2,0,2,0,2022-11-02,2,0,S1
2022,11,2,SOS,SOS,2804,304,4730,643,2022-11-02,4730,643,S1
2022,11,2,LINEA EMPRESAS,LINEA EMPRESAS,968,195,968,195,2022-11-02,968,195,S1
2022,11,2,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),58,6,71,6,2022-11-02,71,6,S1
2022,11,2,GLOMO (KONECTA),GLOMO (KONECTA),442,37,572,49,2022-11-02,572,49,S1
2022,11,3,ALTO VALOR,ALTO VALOR,545,57,1339,203,2022-11-03,1339,203,S1
2022,11,3,GLOMO (GSS),GLOMO (GSS),3,0,3,0,2022-11-03,3,0,S1
2022,11,3,TARJETAS,TARJETAS,3763,353,8672,1112,2022-11-03,8672,1112,S1
2022,11,3,SOPORTE DIGITAL (KONECTA),SOPORTE DIGITAL (KONECTA),72,8,143,14,2022-11-03,143,14,S1
2022,11,3,CHAT CONSULTAS,CHAT CONSULTAS,243,59,699,215,2022-11-03,699,215,S1
2022,11,3,BOP,BOP,10090,1314,24331,4069,2022-11-03,24331,4069,S1
2022,11,3,CORNER (KONECTA),CORNER (KONECTA),1,0,1,0,2022-11-03,1,0,S1
2022,11,3,LINEA EMPRESAS,LINEA EMPRESAS,915,167,1883,430,2022-11-03,1883,430,S1
2022,11,3,LINEA NEGOCIOS,LINEA NEGOCIOS,102,8,218,23,2022-11-03,218,23,S1
2022,11,3,RETENCION TARJETAS (GSS),RETENCION TARJETAS (GSS),340,15,666,44,2022-11-03,666,44,S1
2022,11,3,RECLAMOS,RECLAMOS,1875,94,4226,287,2022-11-03,4226,287,S1
2022,11,3,VENTAS CROSS,VENTAS CROSS,553,22,1289,58,2022-11-03,1289,58,S1
2022,11,3,CHAT RECLAMOS,CHAT RECLAMOS,726,250,1832,631,2022-11-03,1832,631,S1
2022,11,3,RETENCION PLD (GSS),RETENCION PLD (GSS),1,0,1,0,2022-11-03,1,0,S1
2022,11,3,INCLUSION FINANCIERA,INCLUSION FINANCIERA,1059,139,2594,437,2022-11-03,2594,437,S1
2022,11,3,SOS,SOS,2534,246,7264,959,2022-11-03,7264,959,S1
2022,11,3,SERVICE TO SALE (KONECTA),SERVICE TO SALE (KONECTA),276,32,629,74,2022-11-03,629,74,S1
2022,11,3,GLOMO (KONECTA),GLOMO (KONECTA),459,30,1031,81,2022-11-03,1031,81,S1
2022,11,4,LINEA EMPRESAS,LINEA EMPRESAS,959,174,2842,708,2022-11-04,2842,708,S1
